id,asset,year,rep_period,time_block_start,time_block_end,dual_max_output_flows_limit_simple_method
29989,H2_storage,2030,1,3709,3709,-0.0
29990,H2_storage,2030,1,3710,3710,-0.0
29991,H2_storage,2030,1,3711,3711,-0.0
29992,H2_storage,2030,1,3712,3712,-0.0
29993,H2_storage,2030,1,3713,3713,-0.0
29994,H2_storage,2030,1,3714,3714,-0.0
29995,H2_storage,2030,1,3715,3715,-0.0
29996,H2_storage,2030,1,3716,3716,-0.0
29997,H2_storage,2030,1,3717,3717,-0.0
29998,H2_storage,2030,1,3718,3718,-0.0
29999,H2_storage,2030,1,3719,3719,-0.0
30000,H2_storage,2030,1,3720,3720,-0.0
30001,H2_storage,2030,1,3721,3721,-0.0
30002,H2_storage,2030,1,3722,3722,-0.0
30003,H2_storage,2030,1,3723,3723,-0.0
30004,H2_storage,2030,1,3724,3724,-0.0
30005,H2_storage,2030,1,3725,3725,-0.0
30006,H2_storage,2030,1,3726,3726,-0.0
30007,H2_storage,2030,1,3727,3727,-0.0
30008,H2_storage,2030,1,3728,3728,-0.0
30009,H2_storage,2030,1,3729,3729,-0.0
30010,H2_storage,2030,1,3730,3730,-0.0
30011,H2_storage,2030,1,3731,3731,-0.0
30012,H2_storage,2030,1,3732,3732,-0.0
30013,H2_storage,2030,1,3733,3733,-0.0
30014,H2_storage,2030,1,3734,3734,-0.0
30015,H2_storage,2030,1,3735,3735,-0.0
30016,H2_storage,2030,1,3736,3736,-0.0
30017,H2_storage,2030,1,3737,3737,-0.0
30018,H2_storage,2030,1,3738,3738,-0.0
30019,H2_storage,2030,1,3739,3739,-0.0
30020,H2_storage,2030,1,3740,3740,-0.0
30021,H2_storage,2030,1,3741,3741,-0.0
30022,H2_storage,2030,1,3742,3742,-0.0
30023,H2_storage,2030,1,3743,3743,-0.0
30024,H2_storage,2030,1,3744,3744,-0.0
30025,H2_storage,2030,1,3745,3745,-0.0
30026,H2_storage,2030,1,3746,3746,-0.0
30027,H2_storage,2030,1,3747,3747,-0.0
30028,H2_storage,2030,1,3748,3748,-0.0
30029,H2_storage,2030,1,3749,3749,-0.0
30030,H2_storage,2030,1,3750,3750,-0.0
30031,H2_storage,2030,1,3751,3751,-0.0
30032,H2_storage,2030,1,3752,3752,-0.0
30033,H2_storage,2030,1,3753,3753,-0.0
30034,H2_storage,2030,1,3754,3754,-0.0
30035,H2_storage,2030,1,3755,3755,-0.0
30036,H2_storage,2030,1,3756,3756,-0.0
30037,H2_storage,2030,1,3757,3757,-0.0
30038,H2_storage,2030,1,3758,3758,-0.0
30039,H2_storage,2030,1,3759,3759,-0.0
30040,H2_storage,2030,1,3760,3760,-0.0
30041,H2_storage,2030,1,3761,3761,-0.0
30042,H2_storage,2030,1,3762,3762,-0.0
30043,H2_storage,2030,1,3763,3763,-0.0
30044,H2_storage,2030,1,3764,3764,-0.0
30045,H2_storage,2030,1,3765,3765,-0.0
30046,H2_storage,2030,1,3766,3766,-0.0
30047,H2_storage,2030,1,3767,3767,-0.0
30048,H2_storage,2030,1,3768,3768,-0.0
30049,H2_storage,2030,1,3769,3769,-0.0
30050,H2_storage,2030,1,3770,3770,-0.0
30051,H2_storage,2030,1,3771,3771,-0.0
30052,H2_storage,2030,1,3772,3772,-0.0
30053,H2_storage,2030,1,3773,3773,-0.0
30054,H2_storage,2030,1,3774,3774,-0.0
30055,H2_storage,2030,1,3775,3775,-0.0
30056,H2_storage,2030,1,3776,3776,-0.0
30057,H2_storage,2030,1,3777,3777,-0.0
30058,H2_storage,2030,1,3778,3778,-0.0
30059,H2_storage,2030,1,3779,3779,-0.0
30060,H2_storage,2030,1,3780,3780,-0.0
30061,H2_storage,2030,1,3781,3781,-0.0
30062,H2_storage,2030,1,3782,3782,-0.0
30063,H2_storage,2030,1,3783,3783,-0.0
30064,H2_storage,2030,1,3784,3784,-0.0
30065,H2_storage,2030,1,3785,3785,-0.0
30066,H2_storage,2030,1,3786,3786,-0.0
30067,H2_storage,2030,1,3787,3787,-0.0
30068,H2_storage,2030,1,3788,3788,-0.0
30069,H2_storage,2030,1,3789,3789,-0.0
30070,H2_storage,2030,1,3790,3790,-0.0
30071,H2_storage,2030,1,3791,3791,-0.0
30072,H2_storage,2030,1,3792,3792,-0.0
30073,H2_storage,2030,1,3793,3793,-0.0
30074,H2_storage,2030,1,3794,3794,-0.0
30075,H2_storage,2030,1,3795,3795,-0.0
30076,H2_storage,2030,1,3796,3796,-0.0
30077,H2_storage,2030,1,3797,3797,-0.0
30078,H2_storage,2030,1,3798,3798,-0.0
30079,H2_storage,2030,1,3799,3799,-0.0
30080,H2_storage,2030,1,3800,3800,-0.0
30081,H2_storage,2030,1,3801,3801,-0.0
30082,H2_storage,2030,1,3802,3802,-0.0
30083,H2_storage,2030,1,3803,3803,-0.0
30084,H2_storage,2030,1,3804,3804,-0.0
30085,H2_storage,2030,1,3805,3805,-0.0
30086,H2_storage,2030,1,3806,3806,-0.0
30087,H2_storage,2030,1,3807,3807,-0.0
30088,H2_storage,2030,1,3808,3808,-0.0
30089,H2_storage,2030,1,3809,3809,-0.0
30090,H2_storage,2030,1,3810,3810,-0.0
30091,H2_storage,2030,1,3811,3811,-0.0
30092,H2_storage,2030,1,3812,3812,-0.0
30093,H2_storage,2030,1,3813,3813,-0.0
30094,H2_storage,2030,1,3814,3814,-0.0
30095,H2_storage,2030,1,3815,3815,-0.0
30096,H2_storage,2030,1,3816,3816,-0.0
30097,H2_storage,2030,1,3817,3817,-0.0
30098,H2_storage,2030,1,3818,3818,-0.0
30099,H2_storage,2030,1,3819,3819,-0.0
30100,H2_storage,2030,1,3820,3820,-0.0
30101,H2_storage,2030,1,3821,3821,-0.0
30102,H2_storage,2030,1,3822,3822,-0.0
30103,H2_storage,2030,1,3823,3823,-0.0
30104,H2_storage,2030,1,3824,3824,-0.0
30105,H2_storage,2030,1,3825,3825,-0.0
30106,H2_storage,2030,1,3826,3826,-0.0
30107,H2_storage,2030,1,3827,3827,-0.0
30108,H2_storage,2030,1,3828,3828,-0.0
30109,H2_storage,2030,1,3829,3829,-0.0
30110,H2_storage,2030,1,3830,3830,-0.0
30111,H2_storage,2030,1,3831,3831,-0.0
30112,H2_storage,2030,1,3832,3832,-0.0
30113,H2_storage,2030,1,3833,3833,-0.0
30114,H2_storage,2030,1,3834,3834,-0.0
30115,H2_storage,2030,1,3835,3835,-0.0
30116,H2_storage,2030,1,3836,3836,-0.0
30117,H2_storage,2030,1,3837,3837,-0.0
30118,H2_storage,2030,1,3838,3838,-0.0
30119,H2_storage,2030,1,3839,3839,-0.0
30120,H2_storage,2030,1,3840,3840,-0.0
30121,H2_storage,2030,1,3841,3841,-0.0
30122,H2_storage,2030,1,3842,3842,-0.0
30123,H2_storage,2030,1,3843,3843,-0.0
30124,H2_storage,2030,1,3844,3844,-0.0
30125,H2_storage,2030,1,3845,3845,-0.0
30126,H2_storage,2030,1,3846,3846,-0.0
30127,H2_storage,2030,1,3847,3847,-0.0
30128,H2_storage,2030,1,3848,3848,-0.0
30129,H2_storage,2030,1,3849,3849,-0.0
30130,H2_storage,2030,1,3850,3850,-0.0
30131,H2_storage,2030,1,3851,3851,-0.0
30132,H2_storage,2030,1,3852,3852,-0.0
30133,H2_storage,2030,1,3853,3853,-0.0
30134,H2_storage,2030,1,3854,3854,-0.0
30135,H2_storage,2030,1,3855,3855,-0.0
30136,H2_storage,2030,1,3856,3856,-0.0
30137,H2_storage,2030,1,3857,3857,-0.0
30138,H2_storage,2030,1,3858,3858,-0.0
30139,H2_storage,2030,1,3859,3859,-0.0
30140,H2_storage,2030,1,3860,3860,-0.0
30141,H2_storage,2030,1,3861,3861,-0.0
30142,H2_storage,2030,1,3862,3862,-0.0
30143,H2_storage,2030,1,3863,3863,-0.0
30144,H2_storage,2030,1,3864,3864,-0.0
30145,H2_storage,2030,1,3865,3865,-0.0
30146,H2_storage,2030,1,3866,3866,-0.0
30147,H2_storage,2030,1,3867,3867,-0.0
30148,H2_storage,2030,1,3868,3868,-0.0
30149,H2_storage,2030,1,3869,3869,-0.0
30150,H2_storage,2030,1,3870,3870,-0.0
30151,H2_storage,2030,1,3871,3871,-0.0
30152,H2_storage,2030,1,3872,3872,-0.0
30153,H2_storage,2030,1,3873,3873,-0.0
30154,H2_storage,2030,1,3874,3874,-0.0
30155,H2_storage,2030,1,3875,3875,-0.0
30156,H2_storage,2030,1,3876,3876,-0.0
30157,H2_storage,2030,1,3877,3877,-0.0
30158,H2_storage,2030,1,3878,3878,-0.0
30159,H2_storage,2030,1,3879,3879,-0.0
30160,H2_storage,2030,1,3880,3880,-0.0
30161,H2_storage,2030,1,3881,3881,-0.0
30162,H2_storage,2030,1,3882,3882,-0.0
30163,H2_storage,2030,1,3883,3883,-0.0
30164,H2_storage,2030,1,3884,3884,-0.0
30165,H2_storage,2030,1,3885,3885,-0.0
30166,H2_storage,2030,1,3886,3886,-0.0
30167,H2_storage,2030,1,3887,3887,-0.0
30168,H2_storage,2030,1,3888,3888,-0.0
30169,H2_storage,2030,1,3889,3889,-0.0
30170,H2_storage,2030,1,3890,3890,-0.0
30171,H2_storage,2030,1,3891,3891,-0.0
30172,H2_storage,2030,1,3892,3892,-0.0
30173,H2_storage,2030,1,3893,3893,-0.0
30174,H2_storage,2030,1,3894,3894,-0.0
30175,H2_storage,2030,1,3895,3895,-0.0
30176,H2_storage,2030,1,3896,3896,-0.0
30177,H2_storage,2030,1,3897,3897,-0.0
30178,H2_storage,2030,1,3898,3898,-0.0
30179,H2_storage,2030,1,3899,3899,-0.0
30180,H2_storage,2030,1,3900,3900,-0.0
30181,H2_storage,2030,1,3901,3901,-0.0
30182,H2_storage,2030,1,3902,3902,-0.0
30183,H2_storage,2030,1,3903,3903,-0.0
30184,H2_storage,2030,1,3904,3904,-0.0
30185,H2_storage,2030,1,3905,3905,-0.0
30186,H2_storage,2030,1,3906,3906,-0.0
30187,H2_storage,2030,1,3907,3907,-0.0
30188,H2_storage,2030,1,3908,3908,-0.0
30189,H2_storage,2030,1,3909,3909,-0.0
30190,H2_storage,2030,1,3910,3910,-0.0
30191,H2_storage,2030,1,3911,3911,-0.0
30192,H2_storage,2030,1,3912,3912,-0.0
30193,H2_storage,2030,1,3913,3913,-0.0
30194,H2_storage,2030,1,3914,3914,-0.0
30195,H2_storage,2030,1,3915,3915,-0.0
30196,H2_storage,2030,1,3916,3916,-0.0
30197,H2_storage,2030,1,3917,3917,-0.0
30198,H2_storage,2030,1,3918,3918,-0.0
30199,H2_storage,2030,1,3919,3919,-0.0
30200,H2_storage,2030,1,3920,3920,-0.0
30201,H2_storage,2030,1,3921,3921,-0.0
30202,H2_storage,2030,1,3922,3922,-0.0
30203,H2_storage,2030,1,3923,3923,-0.0
30204,H2_storage,2030,1,3924,3924,-0.0
30205,H2_storage,2030,1,3925,3925,-0.0
30206,H2_storage,2030,1,3926,3926,-0.0
30207,H2_storage,2030,1,3927,3927,-0.0
30208,H2_storage,2030,1,3928,3928,-0.0
30209,H2_storage,2030,1,3929,3929,-0.0
30210,H2_storage,2030,1,3930,3930,-0.0
30211,H2_storage,2030,1,3931,3931,-0.0
30212,H2_storage,2030,1,3932,3932,-0.0
30213,H2_storage,2030,1,3933,3933,-0.0
30214,H2_storage,2030,1,3934,3934,-0.0
30215,H2_storage,2030,1,3935,3935,-0.0
30216,H2_storage,2030,1,3936,3936,-0.0
30217,H2_storage,2030,1,3937,3937,-0.0
30218,H2_storage,2030,1,3938,3938,-0.0
30219,H2_storage,2030,1,3939,3939,-0.0
30220,H2_storage,2030,1,3940,3940,-0.0
30221,H2_storage,2030,1,3941,3941,-0.0
30222,H2_storage,2030,1,3942,3942,-0.0
30223,H2_storage,2030,1,3943,3943,-0.0
30224,H2_storage,2030,1,3944,3944,-0.0
30225,H2_storage,2030,1,3945,3945,-0.0
30226,H2_storage,2030,1,3946,3946,-0.0
30227,H2_storage,2030,1,3947,3947,-0.0
30228,H2_storage,2030,1,3948,3948,-0.0
30229,H2_storage,2030,1,3949,3949,-0.0
30230,H2_storage,2030,1,3950,3950,-0.0
30231,H2_storage,2030,1,3951,3951,-0.0
30232,H2_storage,2030,1,3952,3952,-0.0
30233,H2_storage,2030,1,3953,3953,-0.0
30234,H2_storage,2030,1,3954,3954,-0.0
30235,H2_storage,2030,1,3955,3955,-0.0
30236,H2_storage,2030,1,3956,3956,-0.0
30237,H2_storage,2030,1,3957,3957,-0.0
30238,H2_storage,2030,1,3958,3958,-0.0
30239,H2_storage,2030,1,3959,3959,-0.0
30240,H2_storage,2030,1,3960,3960,-0.0
30241,H2_storage,2030,1,3961,3961,-0.0
30242,H2_storage,2030,1,3962,3962,-0.0
30243,H2_storage,2030,1,3963,3963,-0.0
30244,H2_storage,2030,1,3964,3964,-0.0
30245,H2_storage,2030,1,3965,3965,-0.0
30246,H2_storage,2030,1,3966,3966,-0.0
30247,H2_storage,2030,1,3967,3967,-0.0
30248,H2_storage,2030,1,3968,3968,-0.0
30249,H2_storage,2030,1,3969,3969,-0.0
30250,H2_storage,2030,1,3970,3970,-0.0
30251,H2_storage,2030,1,3971,3971,-0.0
30252,H2_storage,2030,1,3972,3972,-0.0
30253,H2_storage,2030,1,3973,3973,-0.0
30254,H2_storage,2030,1,3974,3974,-0.0
30255,H2_storage,2030,1,3975,3975,-0.0
30256,H2_storage,2030,1,3976,3976,-0.0
30257,H2_storage,2030,1,3977,3977,-0.0
30258,H2_storage,2030,1,3978,3978,-0.0
30259,H2_storage,2030,1,3979,3979,-0.0
30260,H2_storage,2030,1,3980,3980,-0.0
30261,H2_storage,2030,1,3981,3981,-0.0
30262,H2_storage,2030,1,3982,3982,-0.0
30263,H2_storage,2030,1,3983,3983,-0.0
30264,H2_storage,2030,1,3984,3984,-0.0
30265,H2_storage,2030,1,3985,3985,-0.0
30266,H2_storage,2030,1,3986,3986,-0.0
30267,H2_storage,2030,1,3987,3987,-0.0
30268,H2_storage,2030,1,3988,3988,-0.0
30269,H2_storage,2030,1,3989,3989,-0.0
30270,H2_storage,2030,1,3990,3990,-0.0
30271,H2_storage,2030,1,3991,3991,-0.0
30272,H2_storage,2030,1,3992,3992,-0.0
30273,H2_storage,2030,1,3993,3993,-0.0
30274,H2_storage,2030,1,3994,3994,-0.0
30275,H2_storage,2030,1,3995,3995,-0.0
30276,H2_storage,2030,1,3996,3996,-0.0
30277,H2_storage,2030,1,3997,3997,-0.0
30278,H2_storage,2030,1,3998,3998,-0.0
30279,H2_storage,2030,1,3999,3999,-0.0
30280,H2_storage,2030,1,4000,4000,-0.0
30281,H2_storage,2030,1,4001,4001,-0.0
30282,H2_storage,2030,1,4002,4002,-0.0
30283,H2_storage,2030,1,4003,4003,-0.0
30284,H2_storage,2030,1,4004,4004,-0.0
30285,H2_storage,2030,1,4005,4005,-0.0
30286,H2_storage,2030,1,4006,4006,-0.0
30287,H2_storage,2030,1,4007,4007,-0.0
30288,H2_storage,2030,1,4008,4008,-0.0
30289,H2_storage,2030,1,4009,4009,-0.0
30290,H2_storage,2030,1,4010,4010,-0.0
30291,H2_storage,2030,1,4011,4011,-0.0
30292,H2_storage,2030,1,4012,4012,-0.0
30293,H2_storage,2030,1,4013,4013,-0.0
30294,H2_storage,2030,1,4014,4014,-0.0
30295,H2_storage,2030,1,4015,4015,-0.0
30296,H2_storage,2030,1,4016,4016,-0.0
30297,H2_storage,2030,1,4017,4017,-0.0
30298,H2_storage,2030,1,4018,4018,-0.0
30299,H2_storage,2030,1,4019,4019,-0.0
30300,H2_storage,2030,1,4020,4020,-0.0
30301,H2_storage,2030,1,4021,4021,-0.0
30302,H2_storage,2030,1,4022,4022,-0.0
30303,H2_storage,2030,1,4023,4023,-0.0
30304,H2_storage,2030,1,4024,4024,-0.0
30305,H2_storage,2030,1,4025,4025,-0.0
30306,H2_storage,2030,1,4026,4026,-0.0
30307,H2_storage,2030,1,4027,4027,-0.0
30308,H2_storage,2030,1,4028,4028,-0.0
30309,H2_storage,2030,1,4029,4029,-0.0
30310,H2_storage,2030,1,4030,4030,-0.0
30311,H2_storage,2030,1,4031,4031,-0.0
30312,H2_storage,2030,1,4032,4032,-0.0
30313,H2_storage,2030,1,4033,4033,-0.0
30314,H2_storage,2030,1,4034,4034,-0.0
30315,H2_storage,2030,1,4035,4035,-0.0
30316,H2_storage,2030,1,4036,4036,-0.0
30317,H2_storage,2030,1,4037,4037,-0.0
30318,H2_storage,2030,1,4038,4038,-0.0
30319,H2_storage,2030,1,4039,4039,-0.0
30320,H2_storage,2030,1,4040,4040,-0.0
30321,H2_storage,2030,1,4041,4041,-0.0
30322,H2_storage,2030,1,4042,4042,-0.0
30323,H2_storage,2030,1,4043,4043,-0.0
30324,H2_storage,2030,1,4044,4044,-0.0
30325,H2_storage,2030,1,4045,4045,-0.0
30326,H2_storage,2030,1,4046,4046,-0.0
30327,H2_storage,2030,1,4047,4047,-0.0
30328,H2_storage,2030,1,4048,4048,-0.0
30329,H2_storage,2030,1,4049,4049,-0.0
30330,H2_storage,2030,1,4050,4050,-0.0
30331,H2_storage,2030,1,4051,4051,-0.0
30332,H2_storage,2030,1,4052,4052,-0.0
30333,H2_storage,2030,1,4053,4053,-0.0
30334,H2_storage,2030,1,4054,4054,-0.0
30335,H2_storage,2030,1,4055,4055,-0.0
30336,H2_storage,2030,1,4056,4056,-0.0
30337,H2_storage,2030,1,4057,4057,-0.0
30338,H2_storage,2030,1,4058,4058,-0.0
30339,H2_storage,2030,1,4059,4059,-0.0
30340,H2_storage,2030,1,4060,4060,-0.0
30341,H2_storage,2030,1,4061,4061,-0.0
30342,H2_storage,2030,1,4062,4062,-0.0
30343,H2_storage,2030,1,4063,4063,-0.0
30344,H2_storage,2030,1,4064,4064,-0.0
30345,H2_storage,2030,1,4065,4065,-0.0
30346,H2_storage,2030,1,4066,4066,-0.0
30347,H2_storage,2030,1,4067,4067,-0.0
30348,H2_storage,2030,1,4068,4068,-0.0
30349,H2_storage,2030,1,4069,4069,-0.0
30350,H2_storage,2030,1,4070,4070,-0.0
30351,H2_storage,2030,1,4071,4071,-0.0
30352,H2_storage,2030,1,4072,4072,-0.0
30353,H2_storage,2030,1,4073,4073,-0.0
30354,H2_storage,2030,1,4074,4074,-0.0
30355,H2_storage,2030,1,4075,4075,-0.0
30356,H2_storage,2030,1,4076,4076,-0.0
30357,H2_storage,2030,1,4077,4077,-0.0
30358,H2_storage,2030,1,4078,4078,-0.0
30359,H2_storage,2030,1,4079,4079,-0.0
30360,H2_storage,2030,1,4080,4080,-0.0
30361,H2_storage,2030,1,4081,4081,-0.0
30362,H2_storage,2030,1,4082,4082,-0.0
30363,H2_storage,2030,1,4083,4083,-0.0
30364,H2_storage,2030,1,4084,4084,-0.0
30365,H2_storage,2030,1,4085,4085,-0.0
30366,H2_storage,2030,1,4086,4086,-0.0
30367,H2_storage,2030,1,4087,4087,-0.0
30368,H2_storage,2030,1,4088,4088,-0.0
30369,H2_storage,2030,1,4089,4089,-0.0
30370,H2_storage,2030,1,4090,4090,-0.0
30371,H2_storage,2030,1,4091,4091,-0.0
30372,H2_storage,2030,1,4092,4092,-0.0
30373,H2_storage,2030,1,4093,4093,-0.0
30374,H2_storage,2030,1,4094,4094,-0.0
30375,H2_storage,2030,1,4095,4095,-0.0
30376,H2_storage,2030,1,4096,4096,-0.0
30377,H2_storage,2030,1,4097,4097,-0.0
30378,H2_storage,2030,1,4098,4098,-0.0
30379,H2_storage,2030,1,4099,4099,-0.0
30380,H2_storage,2030,1,4100,4100,-0.0
30381,H2_storage,2030,1,4101,4101,-0.0
30382,H2_storage,2030,1,4102,4102,-0.0
30383,H2_storage,2030,1,4103,4103,-0.0
30384,H2_storage,2030,1,4104,4104,-0.0
30385,H2_storage,2030,1,4105,4105,-0.0
30386,H2_storage,2030,1,4106,4106,-0.0
30387,H2_storage,2030,1,4107,4107,-0.0
30388,H2_storage,2030,1,4108,4108,-0.0
30389,H2_storage,2030,1,4109,4109,-0.0
30390,H2_storage,2030,1,4110,4110,-0.0
30391,H2_storage,2030,1,4111,4111,-0.0
30392,H2_storage,2030,1,4112,4112,-0.0
30393,H2_storage,2030,1,4113,4113,-0.0
30394,H2_storage,2030,1,4114,4114,-0.0
30395,H2_storage,2030,1,4115,4115,-0.0
30396,H2_storage,2030,1,4116,4116,-0.0
30397,H2_storage,2030,1,4117,4117,-0.0
30398,H2_storage,2030,1,4118,4118,-0.0
30399,H2_storage,2030,1,4119,4119,-0.0
30400,H2_storage,2030,1,4120,4120,-0.0
30401,H2_storage,2030,1,4121,4121,-0.0
30402,H2_storage,2030,1,4122,4122,-0.0
30403,H2_storage,2030,1,4123,4123,-0.0
30404,H2_storage,2030,1,4124,4124,-0.0
30405,H2_storage,2030,1,4125,4125,-0.0
30406,H2_storage,2030,1,4126,4126,-0.0
30407,H2_storage,2030,1,4127,4127,-0.0
30408,H2_storage,2030,1,4128,4128,-0.0
30409,H2_storage,2030,1,4129,4129,-0.0
30410,H2_storage,2030,1,4130,4130,-0.0
30411,H2_storage,2030,1,4131,4131,-0.0
30412,H2_storage,2030,1,4132,4132,-0.0
30413,H2_storage,2030,1,4133,4133,-0.0
30414,H2_storage,2030,1,4134,4134,-0.0
30415,H2_storage,2030,1,4135,4135,-0.0
30416,H2_storage,2030,1,4136,4136,-0.0
30417,H2_storage,2030,1,4137,4137,-0.0
30418,H2_storage,2030,1,4138,4138,-0.0
30419,H2_storage,2030,1,4139,4139,-0.0
30420,H2_storage,2030,1,4140,4140,-0.0
30421,H2_storage,2030,1,4141,4141,-0.0
30422,H2_storage,2030,1,4142,4142,-0.0
30423,H2_storage,2030,1,4143,4143,-0.0
30424,H2_storage,2030,1,4144,4144,-0.0
30425,H2_storage,2030,1,4145,4145,-0.0
30426,H2_storage,2030,1,4146,4146,-0.0
30427,H2_storage,2030,1,4147,4147,-0.0
30428,H2_storage,2030,1,4148,4148,-0.0
30429,H2_storage,2030,1,4149,4149,-0.0
30430,H2_storage,2030,1,4150,4150,-0.0
30431,H2_storage,2030,1,4151,4151,-0.0
30432,H2_storage,2030,1,4152,4152,-0.0
30433,H2_storage,2030,1,4153,4153,-0.0
30434,H2_storage,2030,1,4154,4154,-0.0
30435,H2_storage,2030,1,4155,4155,-0.0
30436,H2_storage,2030,1,4156,4156,-0.0
30437,H2_storage,2030,1,4157,4157,-0.0
30438,H2_storage,2030,1,4158,4158,-0.0
30439,H2_storage,2030,1,4159,4159,-0.0
30440,H2_storage,2030,1,4160,4160,-0.0
30441,H2_storage,2030,1,4161,4161,-0.0
30442,H2_storage,2030,1,4162,4162,-0.0
30443,H2_storage,2030,1,4163,4163,-0.0
30444,H2_storage,2030,1,4164,4164,-0.0
30445,H2_storage,2030,1,4165,4165,-0.0
30446,H2_storage,2030,1,4166,4166,-0.0
30447,H2_storage,2030,1,4167,4167,-0.0
30448,H2_storage,2030,1,4168,4168,-0.0
30449,H2_storage,2030,1,4169,4169,-0.0
30450,H2_storage,2030,1,4170,4170,-0.0
30451,H2_storage,2030,1,4171,4171,-0.0
30452,H2_storage,2030,1,4172,4172,-0.0
30453,H2_storage,2030,1,4173,4173,-0.0
30454,H2_storage,2030,1,4174,4174,-0.0
30455,H2_storage,2030,1,4175,4175,-0.0
30456,H2_storage,2030,1,4176,4176,-0.0
30457,H2_storage,2030,1,4177,4177,-0.0
30458,H2_storage,2030,1,4178,4178,-0.0
30459,H2_storage,2030,1,4179,4179,-0.0
30460,H2_storage,2030,1,4180,4180,-0.0
30461,H2_storage,2030,1,4181,4181,-0.0
30462,H2_storage,2030,1,4182,4182,-0.0
30463,H2_storage,2030,1,4183,4183,-0.0
30464,H2_storage,2030,1,4184,4184,-0.0
30465,H2_storage,2030,1,4185,4185,-0.0
30466,H2_storage,2030,1,4186,4186,-0.0
30467,H2_storage,2030,1,4187,4187,-0.0
30468,H2_storage,2030,1,4188,4188,-0.0
30469,H2_storage,2030,1,4189,4189,-0.0
30470,H2_storage,2030,1,4190,4190,-0.0
30471,H2_storage,2030,1,4191,4191,-0.0
30472,H2_storage,2030,1,4192,4192,-0.0
30473,H2_storage,2030,1,4193,4193,-0.0
30474,H2_storage,2030,1,4194,4194,-0.0
30475,H2_storage,2030,1,4195,4195,-0.0
30476,H2_storage,2030,1,4196,4196,-0.0
30477,H2_storage,2030,1,4197,4197,-0.0
30478,H2_storage,2030,1,4198,4198,-0.0
30479,H2_storage,2030,1,4199,4199,-0.0
30480,H2_storage,2030,1,4200,4200,-0.0
30481,H2_storage,2030,1,4201,4201,-0.0
30482,H2_storage,2030,1,4202,4202,-0.0
30483,H2_storage,2030,1,4203,4203,-0.0
30484,H2_storage,2030,1,4204,4204,-0.0
30485,H2_storage,2030,1,4205,4205,-0.0
30486,H2_storage,2030,1,4206,4206,-0.0
30487,H2_storage,2030,1,4207,4207,-0.0
30488,H2_storage,2030,1,4208,4208,-0.0
30489,H2_storage,2030,1,4209,4209,-0.0
30490,H2_storage,2030,1,4210,4210,-0.0
30491,H2_storage,2030,1,4211,4211,-0.0
30492,H2_storage,2030,1,4212,4212,-0.0
30493,H2_storage,2030,1,4213,4213,-0.0
30494,H2_storage,2030,1,4214,4214,-0.0
30495,H2_storage,2030,1,4215,4215,-0.0
30496,H2_storage,2030,1,4216,4216,-0.0
30497,H2_storage,2030,1,4217,4217,-0.0
30498,H2_storage,2030,1,4218,4218,-0.0
30499,H2_storage,2030,1,4219,4219,-0.0
30500,H2_storage,2030,1,4220,4220,-0.0
30501,H2_storage,2030,1,4221,4221,-0.0
30502,H2_storage,2030,1,4222,4222,-0.0
30503,H2_storage,2030,1,4223,4223,-0.0
30504,H2_storage,2030,1,4224,4224,-0.0
30505,H2_storage,2030,1,4225,4225,-0.0
30506,H2_storage,2030,1,4226,4226,-0.0
30507,H2_storage,2030,1,4227,4227,-0.0
30508,H2_storage,2030,1,4228,4228,-0.0
30509,H2_storage,2030,1,4229,4229,-0.0
30510,H2_storage,2030,1,4230,4230,-0.0
30511,H2_storage,2030,1,4231,4231,-0.0
30512,H2_storage,2030,1,4232,4232,-0.0
30513,H2_storage,2030,1,4233,4233,-0.0
30514,H2_storage,2030,1,4234,4234,-0.0
30515,H2_storage,2030,1,4235,4235,-0.0
30516,H2_storage,2030,1,4236,4236,-0.0
30517,H2_storage,2030,1,4237,4237,-0.0
30518,H2_storage,2030,1,4238,4238,-0.0
30519,H2_storage,2030,1,4239,4239,-0.0
30520,H2_storage,2030,1,4240,4240,-0.0
30521,H2_storage,2030,1,4241,4241,-0.0
30522,H2_storage,2030,1,4242,4242,-0.0
30523,H2_storage,2030,1,4243,4243,-0.0
30524,H2_storage,2030,1,4244,4244,-0.0
30525,H2_storage,2030,1,4245,4245,-0.0
30526,H2_storage,2030,1,4246,4246,-0.0
30527,H2_storage,2030,1,4247,4247,-0.0
30528,H2_storage,2030,1,4248,4248,-0.0
30529,H2_storage,2030,1,4249,4249,-0.0
30530,H2_storage,2030,1,4250,4250,-0.0
30531,H2_storage,2030,1,4251,4251,-0.0
30532,H2_storage,2030,1,4252,4252,-0.0
30533,H2_storage,2030,1,4253,4253,-0.0
30534,H2_storage,2030,1,4254,4254,-0.0
30535,H2_storage,2030,1,4255,4255,-0.0
30536,H2_storage,2030,1,4256,4256,-0.0
30537,H2_storage,2030,1,4257,4257,-0.0
30538,H2_storage,2030,1,4258,4258,-0.0
30539,H2_storage,2030,1,4259,4259,-0.0
30540,H2_storage,2030,1,4260,4260,-0.0
30541,H2_storage,2030,1,4261,4261,-0.0
30542,H2_storage,2030,1,4262,4262,-0.0
30543,H2_storage,2030,1,4263,4263,-0.0
30544,H2_storage,2030,1,4264,4264,-0.0
30545,H2_storage,2030,1,4265,4265,-0.0
30546,H2_storage,2030,1,4266,4266,-0.0
